,0
0,0.7863246265308462
0,0.0119692591498682
1,0.008752796805551846
2,0.011655083719538271
3,0.006591129729626585
4,0.010193739362630018
5,0.010955035427377089
6,0.010311225305022433
7,0.006173783146680328
8,0.0071539289613610025
9,0.010076997491438429
10,0.007368753593742813
11,0.009739800031927016
12,0.006401933462340894
13,0.01020366769706244
14,0.026561923627775055
15,0.01511174281643262
16,0.005454028321511091
17,0.007009819395643633
18,0.019689947508727584
19,0.009130615918708868
20,0.021346279425359584
21,0.007729335723557567
22,0.007216709004456198
23,0.010189607205459517
24,0.012523244329871102
25,0.006389530591633714
26,0.007766129435774924
27,0.016644845510731456
28,0.010495368510108748
29,0.009232328452480967
30,0.011962215700003064
31,0.006838688327230515
32,0.02044283825540671
33,0.008205913855946092
34,0.009041455903528395
35,0.01071062407406247
36,0.015478635185619673
37,0.020470505501979673
38,0.007402490635780436
39,0.022120924601617478
40,0.007046878879482088
41,0.009157712957185737
42,0.01168785468614077
43,0.0043382006206300885
44,0.006617365733393188
45,0.01653258533447889
46,0.009888592855874047
47,0.010582948460345623
48,0.007608272612922679
49,0.009596772057822904
50,0.012287301266078415
51,0.00848781254990543
52,0.010510638213865574
53,0.014104601337210388
54,0.004180790042778911
55,0.008044233048965734
56,0.017716783530808976
57,0.008622852963452799
58,0.005853535754948106
59,0.010438550741510762
60,0.01016307905542795
61,0.005077660434776155
62,0.003997819593145448
63,0.02305649976799445
64,0.04529497573854806
65,0.029715644906152843
66,0.018634505609913782
67,0.013878659387422993
68,0.012261245638524272
69,0.00798643122784628
70,0.012051707839468963
71,0.02212456355489477
72,0.007962013778050477
73,0.008227925788411054
74,0.010000209029132486
75,0.017560501389241166
76,0.008510573468440806
77,0.012100048541163361
78,0.013983077932948102
79,0.004297439993472555
80,0.006473227442698436
81,0.011174252007311194
82,0.008497801607662458
83,0.013646064841611192
84,0.01619114335156469
85,0.008547489157939517
86,0.016313763349316484
87,0.0084067680360593
88,0.01262377138415478
89,0.00842899345119679
90,0.009470762549627773
91,0.015191385056672072
92,0.014444804936732053
93,0.01078505487549456
94,0.005257753422920349
95,0.008691947656723934
96,0.0051994141607219525
97,0.027415312813351488
98,0.007523020687647144
99,0.007127971753936249
100,0.007225025882158851
101,0.011399318152054772
102,0.009568037281468827
103,0.008431582287629564
104,0.00815103291209504
105,0.012184800210119499
106,0.014591301653200585
107,0.0094622713199649
108,0.017526536200729886
109,0.006302600350515528
110,0.009683025650291896
111,0.012494149790761723
112,0.009487513850325148
113,0.007665389972774867
114,0.015600018114598239
115,0.01318153380316981
116,0.0154220003900979
117,0.006104477198264346
118,0.008279775620808257
119,0.0137270305919892
120,0.0072220815051680706
121,0.009475007501107607
122,0.011452530236913198
123,0.013885604281567725
124,0.012294726100252052
125,0.012866777862679568
126,0.012776875300789423
127,0.016763297278568033
128,0.01790575624495673
129,0.01317383335128803
130,0.012584388873947376
131,0.01932034709220496
132,0.010525711328168581
133,0.00590174110414126
134,0.00834846956533226
135,0.007514282983850108
136,0.014049217741856558
137,0.0061058211541053
138,0.011084482494108958
139,0.00960752204650036
140,0.01024810746330166
141,0.009239001582828378
142,0.008024365008280864
143,0.009384376182182741
144,0.005012941654745498
145,0.013652309974467676
146,0.02124479747179148
147,0.010947955287586741
148,0.010928543912709698
149,0.015039140791371064
150,0.020144052485934386
151,0.012386240209464923
152,0.008323495028450584
153,0.006707920070107234
154,0.011458729637464053
155,0.01107601849786734
156,0.014322023306564503
157,0.007651527543317201
158,0.00849175170591868
159,0.016481219562543493
160,0.022195700827980863
161,0.012487636751874294
162,0.020445685526535515
163,0.00648769334694133
164,0.008000229648026597
165,0.008527156714175043
166,0.009447771818952084
167,0.011502753300985095
168,0.005936196487827596
169,0.00915460411185208
170,0.008303270620391783
171,0.01561007795346452
172,0.011005446532026888
173,0.017360669680231557
174,0.009505111403191316
175,0.008179813123201122
176,0.015175481180819166
177,0.01574682026175752
178,0.008716423511116624
179,0.0139434506943922
180,0.01246629857048941
181,0.010644312341786538
182,0.012813524277162288
183,0.060645007460654696
184,0.0059168049550723635
185,0.010347724154402826
186,0.008452552904018265
187,0.013671315727300853
188,0.011061960116560242
189,0.01078207676508332
190,0.007726907269546516
191,0.011171230105130138
192,0.008935501616956198
193,0.013015947544202483
194,0.011481956026180358
195,0.0198097014577371
196,0.011444064650498086
197,0.016670906155059513
198,0.012083184127572007
199,0.012586225523106337
200,0.005915848889658118
201,0.015332538031228062
202,0.005381174342685511
203,0.010965795717834464
204,0.016856362559589385
205,0.014196987268470828
206,0.0073045326425419084
207,0.013591815464904067
208,0.006018237747186416
209,0.012800335329395196
210,0.009137976965648985
211,0.008478823589611538
212,0.014092773876960148
213,0.010877159896097556
214,0.006432496988569435
215,0.00933100151564022
216,0.009196037807882975
217,0.01189199875036894
218,0.015434667616189224
219,0.0065361566812054414
220,0.0040735827457046726
221,0.008088612539040689
222,0.008384843429725626
223,0.012045976032258869
224,0.012556375673491042
225,0.010753987611584227
226,0.00994443159992501
227,0.008541155251101768
228,0.0074204506458391715
229,0.00748245686186396
230,0.006266467373229901
231,0.01128875761402904
232,0.007257486591014947
233,0.00995694409843669
234,0.006471802185383489
235,0.009245812689631483
236,0.015547693933981102
237,0.028065942064077178
238,0.008479826627927217
239,0.010840095583270443
240,0.013028481212352769
241,0.014784520414738142
242,0.010862035555853697
243,0.00943330922206324
244,0.009315732661897698
245,0.006775118646389838
246,0.012156035686558465
247,0.009088756579667713
248,0.010003828211863163
249,0.015225649043899819
250,0.005206063475184719
251,0.005532566512658358
252,0.009339125692944702
253,0.004229940068915029
254,0.01936376309237748
255,0.01083725988614548
256,0.007979051815322314
257,0.009654647557026878
258,0.006303246410018499
259,0.019113506425703575
260,0.007481654241637943
261,0.005924609501080666
262,0.007515835784606666
263,0.013156177399902776
264,0.008661552930910386
265,0.011928030405226305
266,0.009222530680534441
267,0.0048794575558027105
268,0.007964543430402284
269,0.0070265654607175
270,0.01017416923646695
271,0.009328498242604013
272,0.009614221224586016
273,0.01034262046599848
274,0.006448311237835997
275,0.012679579661238696
276,0.0067822612443203855
277,0.007020652929568838
278,0.005772570300078781
279,0.00792285590756709
280,0.013040801489183936
281,0.008727668039653514
282,0.013415808832778528
283,0.015690544566575586
284,0.014419910077123647
285,0.011704636299098235
286,0.011197669314026352
287,0.0071318087557670625
288,0.010101668163067552
289,0.01288167688622156
290,0.012925233657130443
291,0.009970217552246998
292,0.019597943476548706
293,0.010532040017407067
294,0.00883544038248651
295,0.014200856410337777
296,0.010213086830770364
297,0.00685909258285803
298,0.017873271481968878
299,0.007356427883304834
300,0.013477573440242852
301,0.01940481032023766
302,0.00837247814073568
303,0.009493177270346655
304,0.007929304394170927
305,0.01069240530276806
306,0.009169068758309234
