,0
0,0.861618757409437
0,0.0013529815478250384
1,0.0031578121706843376
2,0.001711749006062746
3,0.0006385989836417139
4,0.006798542570322752
5,0.001906102173961699
6,0.010770338587462902
7,0.0006993551505729556
8,0.0013180802343413234
9,0.016674598678946495
10,0.0013598178047686815
11,0.00019790888472925872
12,0.0003729301388375461
13,0.0057851700112223625
14,0.051873136311769485
15,0.009650587104260921
16,0.0036849770694971085
17,0.00012973062985111028
18,0.00020764458167832345
19,0.002972743706777692
20,0.017491798847913742
21,0.000244399590883404
22,0.0010138183133676648
23,0.004566445481032133
24,0.007305209059268236
25,0.00195558974519372
26,0.005994786974042654
27,0.013003098778426647
28,0.007419342175126076
29,0.00036222455673851073
30,0.0025365417823195457
31,0.02797992154955864
32,0.008485864847898483
33,0.001599484821781516
34,0.02583780139684677
35,0.0006602872745133936
36,0.006543438881635666
37,0.01503707654774189
38,0.0003098483139183372
39,0.001877617440186441
40,0.014872672036290169
41,0.0014481504913419485
42,0.001681257737800479
43,0.003478174563497305
44,0.0011997814290225506
45,0.0019870714750140905
46,0.002064388245344162
47,0.002311637392267585
48,0.00031810658401809633
49,0.00023703020997345448
50,0.0033894029911607504
51,0.0006069419323466718
52,0.0002838192449416965
53,0.00208412972278893
54,0.0007098060450516641
55,0.0012364013819023967
56,0.004901043139398098
57,0.0020774195436388254
58,0.00235870573669672
59,0.03466528281569481
60,0.0008433841285295784
61,0.0011453710030764341
62,0.0005470429314300418
63,0.002501395530998707
64,0.012357847765088081
65,0.011870983056724072
66,0.0025508336257189512
67,0.008743945509195328
68,0.0010268526384606957
69,0.0024442237336188555
70,0.012265202589333057
71,0.0036338036879897118
72,0.0007473069126717746
73,0.004612351767718792
74,0.0007450857665389776
75,0.012027465738356113
76,0.0005261229234747589
77,0.0014355328166857362
78,0.0006677231867797673
79,0.0004542875394690782
80,0.0028361130971461535
81,0.0012741060927510262
82,0.001948402263224125
83,0.028251472860574722
84,0.02325906790792942
85,0.012108887545764446
86,0.0024241034407168627
87,0.003435858292505145
88,0.001204709173180163
89,0.00028415684937499464
90,0.002271610777825117
91,0.0032892911694943905
92,0.008303629234433174
93,0.009437489323318005
94,0.003562400583177805
95,0.0004951818264089525
96,0.00023060166859067976
97,0.01489165984094143
98,0.0009341767872683704
99,0.007924224250018597
100,0.01792844757437706
101,0.013373985886573792
102,0.04512739181518555
103,0.00691307382658124
104,0.00043563387589529157
105,0.00023505199351347983
106,0.0013746806653216481
107,0.0005741953500546515
108,0.0033579792361706495
109,0.0006619954947382212
110,0.0021425802260637283
111,0.0054264129139482975
112,0.00024138970184139907
113,0.0014921508263796568
114,0.002819540910422802
115,0.0023997873067855835
116,0.0141728725284338
117,0.001594577799551189
118,0.0009674656321294606
119,0.007210999261587858
120,0.006205940153449774
121,0.00017662400205153972
122,0.0025421143509447575
123,0.011412957683205605
124,0.00241537531837821
125,0.03190601244568825
126,0.0011850828304886818
127,0.00046389122144319117
128,0.014894542284309864
129,0.013132086955010891
130,0.0012037669075652957
131,0.01953371800482273
132,0.008132482878863811
133,0.003306881058961153
134,0.010742776095867157
135,0.028774183243513107
136,0.004067959729582071
137,0.0003233285970054567
138,0.006436944007873535
139,0.004733128938823938
140,0.00466689420863986
141,0.0010730839567258954
142,0.0003891836677212268
143,0.0004758599679917097
144,0.0008887244621291757
145,0.0006224520620889962
146,0.0011206676717847586
147,0.0013792088720947504
148,0.016978025436401367
149,0.03862486407160759
150,0.004803507588803768
151,0.016251826658844948
152,0.0023810837883502245
153,0.0001370453683193773
154,0.0018038625130429864
155,0.00016939912165980786
156,0.002407338935881853
157,0.0006831939681433141
158,0.0026005308609455824
159,0.004048600327223539
160,0.004423755686730146
161,0.0007013457943685353
162,0.00047796795843169093
163,0.0004583104746416211
164,0.001343623618595302
165,0.002032291376963258
166,0.0030990971717983484
167,0.0019501472124829888
168,0.0018844768637791276
169,0.0002582611341495067
170,0.0018561602337285876
171,0.015063357539474964
172,0.0008001198875717819
173,0.0005675680004060268
174,0.0009061848395504057
175,0.00037742845597676933
176,0.001799868536181748
177,0.030161062255501747
178,0.0011578028788790107
179,0.005692485719919205
180,0.0013185417046770453
181,0.004902915563434362
182,0.0061118109151721
183,0.34019890427589417
184,0.0014952679630368948
185,0.00046135488082654774
186,0.010965729132294655
187,0.0011327750980854034
188,0.004005504306405783
189,0.0008550374186597764
190,0.0007821930339559913
191,0.0029819102492183447
192,0.0034184581600129604
193,0.0010263259755447507
194,0.001995183527469635
195,0.014944382943212986
196,0.0007894160225987434
197,0.00684269517660141
198,0.0016482326900586486
199,0.004694723524153233
200,0.0006577621097676456
201,0.0026113693602383137
202,0.0011423903051763773
203,0.005034319590777159
204,0.017874903976917267
205,0.000834743317682296
206,0.007945969700813293
207,0.002165027428418398
208,0.0005205142660997808
209,0.004175590351223946
210,0.00018436201207805425
211,0.0006538616726174951
212,0.005449535790830851
213,0.0022440229076892138
214,0.000167878286447376
215,0.0009656597976572812
216,0.0017092296620830894
217,0.0024665524251759052
218,0.0017732471460476518
219,0.00031052198028191924
220,0.002262882422655821
221,0.005374133121222258
222,0.0035572703927755356
223,0.001881189993582666
224,0.0008791201980784535
225,0.0224231518805027
226,0.006661928258836269
227,0.0004303863679524511
228,0.0027486453764140606
229,0.002018365543335676
230,0.0006457178969867527
231,0.001238688244484365
232,0.0010964474640786648
233,0.0019929325208067894
234,0.0004040860803797841
235,0.004530009813606739
236,0.001627753721550107
237,0.08901913464069366
238,0.0018566286889836192
239,0.001467903726734221
240,0.0016776816919445992
241,0.0102600809186697
242,0.003021834185346961
243,0.002140674740076065
244,0.00045152578968554735
245,0.0030210313852876425
246,0.03150753676891327
247,0.0012081618187949061
248,0.0011958959512412548
249,0.004785079043358564
250,0.0011996147222816944
251,0.0008307092939503491
252,0.0014594600070267916
253,0.00013912134454585612
254,0.000690765620674938
255,0.006790063809603453
256,0.0005627413047477603
257,0.0006184381200000644
258,0.0009962626500055194
259,0.01738298498094082
260,0.0003008437342941761
261,0.0004343060136307031
262,0.00023085818975232542
263,0.0014750577975064516
264,0.00014742866915185004
265,0.0007078055641613901
266,0.0007028013933449984
267,0.00024692920851521194
268,0.00018017723050434142
269,0.016468189656734467
270,0.000727372185792774
271,0.0017261229222640395
272,0.0012998601887375116
273,0.0008486733422614634
274,0.0001798281300580129
275,0.0023597741965204477
276,0.00314307794906199
277,0.0015272072050720453
278,0.005854649003595114
279,0.0011330405250191689
280,0.005785707384347916
281,0.0191208403557539
282,0.07121724635362625
283,0.010514674708247185
284,0.007723473012447357
285,0.001247384469024837
286,0.0020935405045747757
287,0.0016701873391866684
288,0.004955722950398922
289,0.009787160903215408
290,0.0008792986627668142
291,0.001720014843158424
292,0.0018935565603896976
293,0.028383567929267883
294,0.0006454443791881204
295,0.0046429079957306385
296,0.00022389744117390364
297,0.00023772299755364656
298,0.004502949770539999
299,0.002164392964914441
300,0.04334895685315132
301,0.007006206549704075
302,0.002851880621165037
303,0.01436990313231945
304,0.0029555847868323326
305,0.0019892011769115925
306,0.0021506226621568203
307,0.002791400533169508
308,0.0026584286242723465
309,0.0002221749455202371
310,0.026741059496998787
311,0.018471313640475273
312,0.005828074179589748
313,0.0007489852141588926
314,0.0011380488285794854
315,0.0005255906144157052
316,0.0015004291199147701
317,0.0007779551669955254
318,0.027269979938864708
319,0.03402397409081459
320,0.005640033632516861
321,0.0013288859045132995
322,0.0006667182315140963
323,0.00011404090764699504
324,0.00255788117647171
325,0.0020115613006055355
326,0.001633201027289033
327,0.0007719863206148148
328,0.003483457025140524
329,0.012870004400610924
330,0.0011664095800369978
331,0.0019929383415728807
332,0.0007394760614261031
333,0.0003881930315401405
334,0.01742498017847538
335,0.010141491889953613
336,0.0003551085537765175
337,0.01410589274019003
338,0.018411943688988686
339,0.0029927536379545927
340,0.010234888643026352
341,0.011529904790222645
342,0.0018998428713530302
343,0.00041411412530578673
344,0.0019892570562660694
345,0.00044136479846201837
346,0.013664089143276215
347,0.0010019968030974269
348,0.001347178709693253
349,0.0006926159258000553
350,0.004926134832203388
351,0.0011614110553637147
352,0.0007114008185453713
353,0.00276991818100214
354,0.014315186999738216
355,0.0013361190212890506
356,0.044849127531051636
357,0.0012105342466384172
358,0.001121370354667306
359,0.0008392767631448805
360,0.01328788511455059
361,0.0006490158848464489
362,0.000835067534353584
363,0.0006229357677511871
364,0.0006448280182667077
365,0.0020125110168009996
366,0.00012631680874619633
367,0.0002636779099702835
368,0.00043478814768604934
369,0.0021903766319155693
370,0.0006952102412469685
371,0.007586979307234287
372,0.0038114709313958883
373,0.04326428100466728
374,0.0008459826349280775
375,0.04839356243610382
376,0.0012875145766884089
377,0.035546865314245224
378,0.016888219863176346
379,0.0008454024791717529
380,0.0006598258623853326
381,0.0011044160928577185
382,0.004915156401693821
383,0.0017729341052472591
384,0.0007818614249117672
385,0.012912769801914692
386,0.0020706355571746826
387,0.005001726560294628
388,0.006691246759146452
389,0.0033470194321125746
390,0.0008128812187351286
391,0.0014608448836952448
392,0.0032284893095493317
393,0.010218984447419643
394,0.001445387490093708
395,0.0054159387946128845
396,0.006438285578042269
397,0.00255952519364655
398,0.0003645539400167763
399,0.002411987166851759
400,0.004225259181112051
401,0.0009548485395498574
402,0.005589320790022612
403,0.002520075300708413
404,0.0004918575868941844
405,0.0031998176127672195
406,0.024868223816156387
407,0.0005641666357405484
408,0.0014492791378870606
409,0.0036753942258656025
410,0.008283971808850765
411,0.00768205476924777
412,0.024310965090990067
413,0.001805860665626824
414,0.0020575253292918205
415,0.0016476339660584927
416,0.0029296218417584896
417,0.005497582256793976
418,0.004306798335164785
419,0.022710738703608513
420,0.028770526871085167
421,0.00021922749874647707
422,0.0011329450644552708
423,0.0043923258781433105
424,0.00017295389261562377
425,0.014134515076875687
426,0.009477616287767887
427,0.011978180147707462
428,0.0001829263346735388
429,0.002154699293896556
430,0.0006605315138585865
431,0.0010596778010949492
432,0.005732594523578882
433,0.0005930931074544787
434,0.00799319613724947
435,0.04595797881484032
436,0.0006352312047965825
437,0.00034049880923703313
438,0.0006826596800237894
439,0.0007688268669880927
440,0.009558722376823425
441,0.009746444411575794
442,0.007552586030215025
443,0.0005765570676885545
444,0.010836220346391201
445,0.004671250935643911
446,0.008940971456468105
447,0.0002934198419097811
448,0.002532570855692029
449,0.0003906351630575955
450,0.006983584724366665
451,0.0004943821695633233
452,0.00016593369946349412
453,0.0017231445526704192
454,0.0009500943124294281
455,0.0004329202347435057
456,0.0012012211373075843
457,0.002644912339746952
458,0.0007987265707924962
459,0.001619790680706501
460,0.007185024209320545
461,0.0012586639495566487
462,0.003898987080901861
463,0.0015660184435546398
464,0.002704623620957136
465,0.0005202628090046346
466,0.01406396459788084
467,0.030669601634144783
468,0.007850238122045994
469,0.0011175739346072078
