,0
0,0.8224632000849356
0,0.0038364765565384366
1,0.010472760273318274
2,0.025000005310822703
3,0.0009290336837573069
4,0.01092102367864028
5,0.004445886431650995
6,0.04047057341811683
7,0.0038020778284366475
8,0.007065819766403107
9,0.006819650033861822
10,0.004016932319307421
11,0.0027959024534972314
12,0.003377672196259619
13,0.002879855305178071
14,0.0034974363607799025
15,0.007370540679099473
16,0.014386794699269272
17,0.002395622050713241
18,0.0008905825730928936
19,0.0079421474575135
20,0.012514952746641921
21,0.000563713883059172
22,0.002591442796258789
23,0.010031680748245796
24,0.01892558650479749
25,0.005507973671150353
26,0.0072565565819565706
27,0.02578707574342828
28,0.013437246168803613
29,0.005363544614195151
30,0.011219858953355616
31,0.025078808726190904
32,0.025031550666607307
33,0.0025351453613318446
34,0.027628197085548707
35,0.008625238606241151
36,0.019808096162535163
37,0.007542596122559217
38,0.006796945136396794
39,0.01183405490778906
40,0.011811149340808033
41,0.0023384261228032864
42,0.05167518369774058
43,0.002114068117746439
44,0.003235523580575185
45,0.022591077232015557
46,0.0028226016622583203
47,0.00724841396977191
48,0.011243526623188997
49,0.004145065202111263
50,0.018750339122182512
51,0.0022266408007069883
52,0.037764638501861944
53,0.0031748359894584475
54,0.0019708215166208496
55,0.016430867073596242
56,0.028489140758156756
57,0.01529245516718777
58,0.00605798496713493
59,0.3288937010821605
60,0.0034238806902281717
61,0.0015797085910964298
62,0.003102039802227289
63,0.011006727948437612
64,0.06283952488641674
65,0.022024493330619004
66,0.002103002957649629
67,0.011430727868322547
68,0.0035411472511365804
69,0.005334828168255968
70,0.1272583053579299
71,0.043013015566859956
72,0.0016088621381276822
73,0.03367221844410671
74,0.0060706538113736485
75,0.06568610516285929
76,0.004096234103812422
77,0.019355764699419388
78,0.001622548945635555
79,0.006562954293968072
80,0.00810907188382656
81,0.0068200828197771055
82,0.002749277510715953
83,0.0024753720105149084
84,0.004342914400227635
85,0.01129602976587732
86,0.00918289487273929
87,0.003710837355437952
88,0.003961031551146373
89,0.006157798828906085
90,0.004500786735652189
91,0.03356555878693619
92,0.027763306264791645
93,0.014924434475337065
94,0.004015155519848261
95,0.002457777720601957
96,0.001110308694613714
97,0.016279571399920104
98,0.0069692574280624435
99,0.002518043105960001
100,0.0033962001945800563
101,0.011640176789628073
102,0.03640478344267526
103,0.0069265086826680354
104,0.0031522978606561692
105,0.01767819474422222
106,0.007080067545253874
107,0.0007406570883704762
108,0.00749884218131959
109,0.006748387863104114
110,0.007930671754374072
111,0.0031672704176953226
112,0.0009389303939006233
113,0.014011809304435442
114,0.005823723703942696
115,0.002484794494984741
116,0.015117167737730489
117,0.01231555974172805
118,0.003835386059421716
119,0.01226022337478294
120,0.008417170311308422
121,0.00443028469168642
122,0.008835770784932898
123,0.00743639738670217
124,0.002026103975001849
125,0.011307033005599649
126,0.002873532505571784
127,0.004089386601021818
128,0.002823077199766679
129,0.011411215175996647
130,0.017921407217762125
131,0.016203155172600483
132,0.04184790449353975
133,0.005236149604110805
134,0.007497628985069144
135,0.03748560870629595
136,0.011634440350258677
137,0.003630848798714084
138,0.014055546950589455
139,0.00743534011266871
140,0.003490088737503061
141,0.004031702394622943
142,0.0037033965391612762
143,0.0019013444247713914
144,0.0018543439550131927
145,0.0019226696706880044
146,0.016360757943101014
147,0.002933994895590719
148,0.036380266243981635
149,0.012093865687028872
150,0.017615917113841764
151,0.014431145050735828
152,0.0015632850432546225
153,0.002171132500041366
154,0.015471688361785392
155,0.00540390060073778
156,0.054048804617801705
157,0.003292122174373435
158,0.002694528800320303
159,0.005561764985379649
160,0.026431832704130735
161,0.033757774385941346
162,0.0029524082576883855
163,0.0023952560625359197
164,0.0444479615773237
165,0.006526880868295457
166,0.012882727837784115
167,0.024232474480343574
168,0.003516058128395804
169,0.029500058831184523
170,0.006606872408498958
171,0.02277757624232073
172,0.006434926798216897
173,0.002067836952100906
174,0.005695420853577955
175,0.0015582677858910457
176,0.0026585114037368336
177,0.04196834307975961
178,0.003415640194547157
179,0.042249167373682575
180,0.0144681429026153
181,0.0060247716264795375
182,0.01759512823365526
183,0.007727675264325119
184,0.014643984937215354
185,0.0022531722571659187
186,0.01913516063406129
187,0.00896636578914205
188,0.007267538611200208
189,0.004871802183725262
190,0.0020535092396189265
191,0.005923854997568305
192,0.0012287623458118104
193,0.02016629644110331
194,0.0036834317811891646
195,0.020174713224501505
196,0.009254741428584718
197,0.025195917045776006
198,0.012408211522043392
199,0.00886212398072551
200,0.0010650967609161155
201,0.0016304403589799325
202,0.0028771012251923318
203,0.003581100292242994
204,0.04321612160080473
205,0.018523068486536724
206,0.014099147785083341
207,0.003642628718688523
208,0.01684977419087975
209,0.004143924561163091
210,0.00377902613211555
211,0.021268882937543577
212,0.023746059979270987
213,0.013770472044821878
214,0.0021869906029216143
215,0.003159824073936286
216,0.014352235508715151
217,0.004620770011699511
218,0.002538262686572042
219,0.0027687134029619684
220,0.004688422189263419
