,0
0,0.8064046082289046
0,0.003959676409326546
1,0.007650448965539457
2,0.012047412752990096
3,0.003236593894830495
4,0.007375553884337709
5,0.006684875072509
6,0.016314722769879404
7,0.01190341235544333
8,0.005055823235355209
9,0.023922025088948872
10,0.00927686001964049
11,0.001650814986233811
12,0.004932309791080192
13,0.0017671258457522391
14,0.008635016318859205
15,0.01423395303185981
16,0.015860685440436218
17,0.0030609306108507228
18,0.0019075703452936
19,0.011351788903357756
20,0.021739328512734447
21,0.0007554587737846409
22,0.01754169195195782
23,0.0054037321475455735
24,0.013657077354714334
25,0.00886154783289764
26,0.015257167082314163
27,0.024980965327853873
28,0.016984204784622113
29,0.020412202837283844
30,0.003924384822543521
31,0.03419508468043633
32,0.014197601160669116
33,0.004558727132661966
34,0.02236148543615926
35,0.0031111852531406042
36,0.01549903117638007
37,0.012685549304065902
38,0.008104647909253748
39,0.004215374954316773
40,0.030786016987687653
41,0.004171094410729955
42,0.0070811388628742675
43,0.0033379249233714244
44,0.004294523607374265
45,0.008624792284409879
46,0.009728254848944462
47,0.005918656185421698
48,0.006621211454261915
49,0.0022578465933754495
50,0.011395209751595466
51,0.001605988153445311
52,0.0006901044209109606
53,0.008685949694622578
54,0.013943140148854281
55,0.014674863584684988
56,0.006233248079634593
57,0.00491903089759563
58,0.008769812387629135
59,0.25893250365359916
60,0.0039755451111645876
61,0.006656756757869225
62,0.008357208632283569
63,0.005468836476289065
64,0.016461318083542995
65,0.008419617885032659
66,0.001260424480368681
67,0.015912267682881624
68,0.0033625509481036114
69,0.0198477114896561
70,0.03523297438325901
71,0.00862314117745396
72,0.0029490130098998625
73,0.0708912443257349
74,0.005921468554410674
75,0.046279704938781446
76,0.0029074000931640703
77,0.006097842350082488
78,0.0010087935271237355
79,0.015789694579410686
80,0.007703694576394414
81,0.01049922447587913
82,0.004869808684302
83,0.02589390081534709
84,0.02321101253873312
85,0.01919260169065182
86,0.008384409530464461
87,0.013445552171663905
88,0.0017105092292373785
89,0.0011456976394832905
90,0.006953492307307077
91,0.004279738590810605
92,0.006162932368964531
93,0.025493165774478348
94,0.003888819256376687
95,0.005307680546276435
96,0.0010780689764699654
97,0.004488106120933884
98,0.005247181794963664
99,0.007593661936712815
100,0.014019747157518438
101,0.01828030620559144
102,0.12198995279160672
103,0.003850519084149674
104,0.0010375185240855086
105,0.0023726504271715377
106,0.0022658920248982803
107,0.005235217319875338
108,0.0059050378014634235
109,0.0038208039225455285
110,0.004356096279264894
111,0.020022173361541076
112,0.002846364355287447
113,0.015141970190138684
114,0.005998263746832949
115,0.00354709790363926
116,0.041232443473185026
117,0.007959626164720993
118,0.008432785819445572
119,0.012781660908170284
120,0.01546035715500753
121,0.004272230034736273
122,0.0034679144364477355
123,0.011792077852204106
124,0.002325185276446313
125,0.009279225853195893
126,0.005891138792195494
127,0.0034416825948035312
128,0.00886544367065852
129,0.018785341834349427
130,0.008328898848828236
131,0.008205547189052361
132,0.07881194164128753
133,0.012642654358471828
134,0.0538061129329022
135,0.03894270865552175
136,0.011953028983997414
137,0.002913414054813703
138,0.02679089306958608
139,0.0066232467734701
140,0.010035244122892762
141,0.008117177693367514
142,0.005566288643771269
143,0.0020207406322840012
144,0.013430772949361538
145,0.00422736535599322
146,0.002294949982123239
147,0.004796558444569369
148,0.015870919960870325
149,0.009721487273719154
150,0.016218264876037076
151,0.011274301627355172
152,0.012448867757733437
153,0.0016761515784369122
154,0.008278735727585971
155,0.0014173890701968228
156,0.004445433144682049
157,0.002350203033724004
158,0.005533141283602024
159,0.0025910964740066384
160,0.005363301667845646
161,0.002886115924015624
162,0.0009349505956653674
163,0.0025182947439069616
164,0.0011039052595117327
165,0.004703072263659325
166,0.004427507418342429
167,0.011955975082732996
168,0.005380885901808398
169,0.0009156017954166734
170,0.006964610999528793
171,0.014421736764630235
172,0.009213018181491166
173,0.0014813302685863527
174,0.008782200448865516
175,0.0029777676831795018
176,0.003221511770562798
177,0.002659967696834262
178,0.007321663000841277
179,0.019616397707472224
180,0.008137341389183081
181,0.009937571811323351
182,0.011960000530961688
183,0.036265631005981944
184,0.01901396615545003
185,0.0024488792021826133
186,0.02800082445730924
187,0.0026108203254363465
188,0.009657527430871293
189,0.0025557832498460473
190,0.007121595293359613
191,0.015836515664145984
192,0.005859034006018148
193,0.00554414020330851
194,0.0032381558482771906
195,0.02223372386917447
196,0.0071548649146502795
197,0.01530232682139708
198,0.004791759012216505
199,0.005051608022378458
200,0.0024501097586262927
201,0.0037024454555658007
202,0.009207608702304266
203,0.009843097898960007
204,0.015188768925448008
205,0.008110624544193255
206,0.005684396656270514
207,0.004665879654702946
208,0.0010591001704783522
209,0.013472764012616135
210,0.003012224065957667
211,0.00547682615331151
212,0.005622077148675076
213,0.005689318619811897
214,0.001901318933231943
215,0.005777816864765561
216,0.018251587734258654
217,0.006505394349279296
218,0.004157415866841529
219,0.0024610347072532867
220,0.012019152205524119
221,0.007570893334934666
222,0.007113416055007362
223,0.009039558863702703
224,0.00527613753991003
225,0.0232437645851216
226,0.011410211385322574
227,0.001804765224405735
228,0.018391402684089248
229,0.011331070228693048
230,0.004860053620465729
231,0.00717023983494596
232,0.012747570807394018
233,0.006219427459672805
234,0.008771221509443773
235,0.008149818079182806
236,0.017435821140547553
237,0.07072197765517554
238,0.01081333106823527
239,0.007769246484333818
240,0.008812174943006519
241,0.014071827558495308
242,0.00867839260795175
243,0.003652498118659856
244,0.0010103203079057427
245,0.01709338488058158
246,0.031671358156268245
247,0.0077423429423914775
248,0.0019272631075819507
